DIP-2450N|refseq:NP_009474|uniprotkb:P38181,DIP-6610N|refseq:NP_012710|uniprotkb:P32368,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Cytoplasm'],['Mitochondrion']
DIP-4303N|refseq:NP_012543|uniprotkb:P08536,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Cytoplasm'],['Mitochondrion']
DIP-6572N|refseq:NP_011498|uniprotkb:P16639,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Cytoplasm'],['Mitochondrion']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Nucleus'],['Mitochondrion']
DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Cytoplasm'],['Mitochondrion']
DIP-3860N|refseq:NP_012261|uniprotkb:P40557,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Endoplasmic reticulum'],['Mitochondrion']
DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Cytoplasm'],['Mitochondrion']
DIP-6708N|refseq:NP_009348|uniprotkb:P39719,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Endoplasmic reticulum'],['Mitochondrion']
DIP-2391N|refseq:NP_010227|uniprotkb:P39678,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Nucleus'],['Mitochondrion']
DIP-2363N|refseq:NP_010858|uniprotkb:P39984,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-5337N|refseq:NP_014041|uniprotkb:Q04867,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Nucleus'],['Mitochondrion']
DIP-1013N|refseq:NP_015008|uniprotkb:P52960,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Nucleus'],['Mitochondrion']
DIP-5599N|refseq:NP_010269|uniprotkb:Q99190,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Endoplasmic reticulum'],['Mitochondrion']
DIP-5079N|refseq:NP_013349|uniprotkb:P38623,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Cytoplasm'],['Mitochondrion']
DIP-6778N|refseq:NP_014148|uniprotkb:P53617,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Nucleus'],['Mitochondrion']
DIP-6624N|refseq:NP_013487|uniprotkb:Q12749,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Nucleus'],['Mitochondrion']
DIP-6365N|refseq:NP_015165|uniprotkb:P26637,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Cytoplasm'],['Mitochondrion']
DIP-4231N|refseq:NP_010077|uniprotkb:Q12443,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Endoplasmic reticulum'],['Mitochondrion']
DIP-1324N|refseq:NP_011260|uniprotkb:P32805,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Nucleus'],['Mitochondrion']
DIP-1935N|refseq:NP_013115|uniprotkb:P43132,DIP-6832N|refseq:NP_010608|uniprotkb:Q06678,['Nucleus'],['Mitochondrion']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,['Nucleus'],['Cytoplasm']
DIP-3860N|refseq:NP_012261|uniprotkb:P40557,DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,['Endoplasmic reticulum'],['Cytoplasm']
DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,DIP-6708N|refseq:NP_009348|uniprotkb:P39719,['Cytoplasm'],['Endoplasmic reticulum']
DIP-2391N|refseq:NP_010227|uniprotkb:P39678,DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,['Nucleus'],['Cytoplasm']
DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,DIP-5337N|refseq:NP_014041|uniprotkb:Q04867,['Cytoplasm'],['Nucleus']
DIP-1013N|refseq:NP_015008|uniprotkb:P52960,DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,['Nucleus'],['Cytoplasm']
DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,DIP-6724N|refseq:NP_009640|uniprotkb:P09440,['Cytoplasm'],['Mitochondrion']
DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,DIP-5599N|refseq:NP_010269|uniprotkb:Q99190,['Cytoplasm'],['Endoplasmic reticulum']
DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,DIP-6778N|refseq:NP_014148|uniprotkb:P53617,['Cytoplasm'],['Nucleus']
DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,DIP-6624N|refseq:NP_013487|uniprotkb:Q12749,['Cytoplasm'],['Nucleus']
DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,DIP-4231N|refseq:NP_010077|uniprotkb:Q12443,['Cytoplasm'],['Endoplasmic reticulum']
DIP-1324N|refseq:NP_011260|uniprotkb:P32805,DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,['Nucleus'],['Cytoplasm']
DIP-1935N|refseq:NP_013115|uniprotkb:P43132,DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,['Nucleus'],['Cytoplasm']
DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,DIP-8030N|refseq:NP_011477|uniprotkb:P31755,['Cytoplasm'],"['Endoplasmic reticulum', 'Golgi apparatus']"
DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,DIP-4396N|refseq:NP_014017|uniprotkb:Q03532,['Cytoplasm'],['Nucleus']
DIP-2763N|refseq:NP_011328|uniprotkb:P04037,DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,['Mitochondrion'],['Cytoplasm']
DIP-1362N|refseq:NP_009532|uniprotkb:P13434,DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,['Nucleus'],['Cytoplasm']
DIP-2473N|refseq:NP_013292|uniprotkb:P80667,DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,['Peroxisome'],['Cytoplasm']
DIP-1018N|refseq:NP_010004|uniprotkb:P25648,DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,['Nucleus'],['Cytoplasm']
DIP-4117N|refseq:NP_014882|uniprotkb:Q08641,DIP-6477N|refseq:NP_011828|uniprotkb:P38735,['Cytoplasm'],['Vacuole']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-4303N|refseq:NP_012543|uniprotkb:P08536,['Nucleus'],['Cytoplasm']
DIP-3860N|refseq:NP_012261|uniprotkb:P40557,DIP-4303N|refseq:NP_012543|uniprotkb:P08536,['Endoplasmic reticulum'],['Cytoplasm']
DIP-4303N|refseq:NP_012543|uniprotkb:P08536,DIP-6708N|refseq:NP_009348|uniprotkb:P39719,['Cytoplasm'],['Endoplasmic reticulum']
DIP-2391N|refseq:NP_010227|uniprotkb:P39678,DIP-4303N|refseq:NP_012543|uniprotkb:P08536,['Nucleus'],['Cytoplasm']
DIP-4303N|refseq:NP_012543|uniprotkb:P08536,DIP-5337N|refseq:NP_014041|uniprotkb:Q04867,['Cytoplasm'],['Nucleus']
DIP-1013N|refseq:NP_015008|uniprotkb:P52960,DIP-4303N|refseq:NP_012543|uniprotkb:P08536,['Nucleus'],['Cytoplasm']
DIP-4303N|refseq:NP_012543|uniprotkb:P08536,DIP-6724N|refseq:NP_009640|uniprotkb:P09440,['Cytoplasm'],['Mitochondrion']
DIP-4303N|refseq:NP_012543|uniprotkb:P08536,DIP-5599N|refseq:NP_010269|uniprotkb:Q99190,['Cytoplasm'],['Endoplasmic reticulum']
DIP-4303N|refseq:NP_012543|uniprotkb:P08536,DIP-6778N|refseq:NP_014148|uniprotkb:P53617,['Cytoplasm'],['Nucleus']
DIP-4303N|refseq:NP_012543|uniprotkb:P08536,DIP-6624N|refseq:NP_013487|uniprotkb:Q12749,['Cytoplasm'],['Nucleus']
DIP-4231N|refseq:NP_010077|uniprotkb:Q12443,DIP-4303N|refseq:NP_012543|uniprotkb:P08536,['Endoplasmic reticulum'],['Cytoplasm']
DIP-1324N|refseq:NP_011260|uniprotkb:P32805,DIP-4303N|refseq:NP_012543|uniprotkb:P08536,['Nucleus'],['Cytoplasm']
DIP-1935N|refseq:NP_013115|uniprotkb:P43132,DIP-4303N|refseq:NP_012543|uniprotkb:P08536,['Nucleus'],['Cytoplasm']
DIP-4303N|refseq:NP_012543|uniprotkb:P08536,DIP-8030N|refseq:NP_011477|uniprotkb:P31755,['Cytoplasm'],"['Endoplasmic reticulum', 'Golgi apparatus']"
DIP-4303N|refseq:NP_012543|uniprotkb:P08536,DIP-4396N|refseq:NP_014017|uniprotkb:Q03532,['Cytoplasm'],['Nucleus']
DIP-2763N|refseq:NP_011328|uniprotkb:P04037,DIP-4303N|refseq:NP_012543|uniprotkb:P08536,['Mitochondrion'],['Cytoplasm']
DIP-1362N|refseq:NP_009532|uniprotkb:P13434,DIP-4303N|refseq:NP_012543|uniprotkb:P08536,['Nucleus'],['Cytoplasm']
DIP-2473N|refseq:NP_013292|uniprotkb:P80667,DIP-4303N|refseq:NP_012543|uniprotkb:P08536,['Peroxisome'],['Cytoplasm']
DIP-1018N|refseq:NP_010004|uniprotkb:P25648,DIP-4303N|refseq:NP_012543|uniprotkb:P08536,['Nucleus'],['Cytoplasm']
DIP-4303N|refseq:NP_012543|uniprotkb:P08536,DIP-6477N|refseq:NP_011828|uniprotkb:P38735,['Cytoplasm'],['Vacuole']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-6572N|refseq:NP_011498|uniprotkb:P16639,['Nucleus'],['Cytoplasm']
DIP-3860N|refseq:NP_012261|uniprotkb:P40557,DIP-6572N|refseq:NP_011498|uniprotkb:P16639,['Endoplasmic reticulum'],['Cytoplasm']
DIP-6572N|refseq:NP_011498|uniprotkb:P16639,DIP-6708N|refseq:NP_009348|uniprotkb:P39719,['Cytoplasm'],['Endoplasmic reticulum']
DIP-2391N|refseq:NP_010227|uniprotkb:P39678,DIP-6572N|refseq:NP_011498|uniprotkb:P16639,['Nucleus'],['Cytoplasm']
DIP-5337N|refseq:NP_014041|uniprotkb:Q04867,DIP-6572N|refseq:NP_011498|uniprotkb:P16639,['Nucleus'],['Cytoplasm']
DIP-1013N|refseq:NP_015008|uniprotkb:P52960,DIP-6572N|refseq:NP_011498|uniprotkb:P16639,['Nucleus'],['Cytoplasm']
DIP-6572N|refseq:NP_011498|uniprotkb:P16639,DIP-6724N|refseq:NP_009640|uniprotkb:P09440,['Cytoplasm'],['Mitochondrion']
DIP-5599N|refseq:NP_010269|uniprotkb:Q99190,DIP-6572N|refseq:NP_011498|uniprotkb:P16639,['Endoplasmic reticulum'],['Cytoplasm']
DIP-6572N|refseq:NP_011498|uniprotkb:P16639,DIP-6778N|refseq:NP_014148|uniprotkb:P53617,['Cytoplasm'],['Nucleus']
DIP-6572N|refseq:NP_011498|uniprotkb:P16639,DIP-6624N|refseq:NP_013487|uniprotkb:Q12749,['Cytoplasm'],['Nucleus']
DIP-4231N|refseq:NP_010077|uniprotkb:Q12443,DIP-6572N|refseq:NP_011498|uniprotkb:P16639,['Endoplasmic reticulum'],['Cytoplasm']
DIP-1324N|refseq:NP_011260|uniprotkb:P32805,DIP-6572N|refseq:NP_011498|uniprotkb:P16639,['Nucleus'],['Cytoplasm']
DIP-1935N|refseq:NP_013115|uniprotkb:P43132,DIP-6572N|refseq:NP_011498|uniprotkb:P16639,['Nucleus'],['Cytoplasm']
DIP-6572N|refseq:NP_011498|uniprotkb:P16639,DIP-8030N|refseq:NP_011477|uniprotkb:P31755,['Cytoplasm'],"['Endoplasmic reticulum', 'Golgi apparatus']"
DIP-4396N|refseq:NP_014017|uniprotkb:Q03532,DIP-6572N|refseq:NP_011498|uniprotkb:P16639,['Nucleus'],['Cytoplasm']
DIP-2763N|refseq:NP_011328|uniprotkb:P04037,DIP-6572N|refseq:NP_011498|uniprotkb:P16639,['Mitochondrion'],['Cytoplasm']
DIP-1362N|refseq:NP_009532|uniprotkb:P13434,DIP-6572N|refseq:NP_011498|uniprotkb:P16639,['Nucleus'],['Cytoplasm']
DIP-2473N|refseq:NP_013292|uniprotkb:P80667,DIP-6572N|refseq:NP_011498|uniprotkb:P16639,['Peroxisome'],['Cytoplasm']
DIP-1018N|refseq:NP_010004|uniprotkb:P25648,DIP-6572N|refseq:NP_011498|uniprotkb:P16639,['Nucleus'],['Cytoplasm']
DIP-6477N|refseq:NP_011828|uniprotkb:P38735,DIP-6572N|refseq:NP_011498|uniprotkb:P16639,['Vacuole'],['Cytoplasm']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,['Nucleus'],['Cytoplasm']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-3860N|refseq:NP_012261|uniprotkb:P40557,['Nucleus'],['Endoplasmic reticulum']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,['Nucleus'],['Cytoplasm']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-6708N|refseq:NP_009348|uniprotkb:P39719,['Nucleus'],['Endoplasmic reticulum']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-6724N|refseq:NP_009640|uniprotkb:P09440,['Nucleus'],['Mitochondrion']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-5599N|refseq:NP_010269|uniprotkb:Q99190,['Nucleus'],['Endoplasmic reticulum']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-5079N|refseq:NP_013349|uniprotkb:P38623,['Nucleus'],['Cytoplasm']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-6365N|refseq:NP_015165|uniprotkb:P26637,['Nucleus'],['Cytoplasm']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-4231N|refseq:NP_010077|uniprotkb:Q12443,['Nucleus'],['Endoplasmic reticulum']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-8030N|refseq:NP_011477|uniprotkb:P31755,['Nucleus'],"['Endoplasmic reticulum', 'Golgi apparatus']"
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-969N|refseq:NP_014281|uniprotkb:P53550,['Nucleus'],['Cytoplasm']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-5102N|refseq:NP_011830|uniprotkb:P17076,['Nucleus'],['Cytoplasm']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-7137N|refseq:NP_014514|uniprotkb:P04456,['Nucleus'],['Cytoplasm']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-809N|refseq:NP_010055|uniprotkb:P35197,['Nucleus'],"['Cytoplasm', 'Mitochondrion', 'Golgi apparatus']"
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-5870N|refseq:NP_009635|uniprotkb:P38249,['Nucleus'],['Cytoplasm']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-6258N|refseq:NP_009896|uniprotkb:P25369,['Nucleus'],['Cytoplasm']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-2763N|refseq:NP_011328|uniprotkb:P04037,['Nucleus'],['Mitochondrion']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-858N|refseq:NP_010388|uniprotkb:P32917,['Nucleus'],['Cytoplasm']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-6469N|refseq:NP_011394|uniprotkb:P53130,['Nucleus'],['Cytoplasm']
DIP-651N|refseq:NP_010254|uniprotkb:P19736,DIP-961N|refseq:NP_015220|uniprotkb:Q02875,['Nucleus'],"['Cytoplasm', 'Mitochondrion']"
DIP-3860N|refseq:NP_012261|uniprotkb:P40557,DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,['Endoplasmic reticulum'],['Cytoplasm']
DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,DIP-6708N|refseq:NP_009348|uniprotkb:P39719,['Cytoplasm'],['Endoplasmic reticulum']
DIP-2391N|refseq:NP_010227|uniprotkb:P39678,DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,['Nucleus'],['Cytoplasm']
DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,DIP-5337N|refseq:NP_014041|uniprotkb:Q04867,['Cytoplasm'],['Nucleus']
DIP-1013N|refseq:NP_015008|uniprotkb:P52960,DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,['Nucleus'],['Cytoplasm']
DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,DIP-6724N|refseq:NP_009640|uniprotkb:P09440,['Cytoplasm'],['Mitochondrion']
DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,DIP-5599N|refseq:NP_010269|uniprotkb:Q99190,['Cytoplasm'],['Endoplasmic reticulum']
DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,DIP-6778N|refseq:NP_014148|uniprotkb:P53617,['Cytoplasm'],['Nucleus']
DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,DIP-6624N|refseq:NP_013487|uniprotkb:Q12749,['Cytoplasm'],['Nucleus']
DIP-4231N|refseq:NP_010077|uniprotkb:Q12443,DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,['Endoplasmic reticulum'],['Cytoplasm']
DIP-1324N|refseq:NP_011260|uniprotkb:P32805,DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,['Nucleus'],['Cytoplasm']
DIP-1935N|refseq:NP_013115|uniprotkb:P43132,DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,['Nucleus'],['Cytoplasm']
DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,DIP-8030N|refseq:NP_011477|uniprotkb:P31755,['Cytoplasm'],"['Endoplasmic reticulum', 'Golgi apparatus']"
DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,DIP-4396N|refseq:NP_014017|uniprotkb:Q03532,['Cytoplasm'],['Nucleus']
DIP-2763N|refseq:NP_011328|uniprotkb:P04037,DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,['Mitochondrion'],['Cytoplasm']
DIP-1362N|refseq:NP_009532|uniprotkb:P13434,DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,['Nucleus'],['Cytoplasm']
DIP-2473N|refseq:NP_013292|uniprotkb:P80667,DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,['Peroxisome'],['Cytoplasm']
DIP-1018N|refseq:NP_010004|uniprotkb:P25648,DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,['Nucleus'],['Cytoplasm']
DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,DIP-6477N|refseq:NP_011828|uniprotkb:P38735,['Cytoplasm'],['Vacuole']
DIP-2944N|refseq:NP_014395|uniprotkb:P38921,DIP-4334N|refseq:NP_010656|uniprotkb:Q12458,['Mitochondrion'],['Cytoplasm']
DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,DIP-3860N|refseq:NP_012261|uniprotkb:P40557,['Cytoplasm'],['Endoplasmic reticulum']
DIP-2391N|refseq:NP_010227|uniprotkb:P39678,DIP-3860N|refseq:NP_012261|uniprotkb:P40557,['Nucleus'],['Endoplasmic reticulum']
DIP-2363N|refseq:NP_010858|uniprotkb:P39984,DIP-3860N|refseq:NP_012261|uniprotkb:P40557,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-3860N|refseq:NP_012261|uniprotkb:P40557,DIP-5337N|refseq:NP_014041|uniprotkb:Q04867,['Endoplasmic reticulum'],['Nucleus']
DIP-1013N|refseq:NP_015008|uniprotkb:P52960,DIP-3860N|refseq:NP_012261|uniprotkb:P40557,['Nucleus'],['Endoplasmic reticulum']
DIP-3860N|refseq:NP_012261|uniprotkb:P40557,DIP-6724N|refseq:NP_009640|uniprotkb:P09440,['Endoplasmic reticulum'],['Mitochondrion']
DIP-3860N|refseq:NP_012261|uniprotkb:P40557,DIP-5079N|refseq:NP_013349|uniprotkb:P38623,['Endoplasmic reticulum'],['Cytoplasm']
DIP-3860N|refseq:NP_012261|uniprotkb:P40557,DIP-6778N|refseq:NP_014148|uniprotkb:P53617,['Endoplasmic reticulum'],['Nucleus']
DIP-3860N|refseq:NP_012261|uniprotkb:P40557,DIP-6624N|refseq:NP_013487|uniprotkb:Q12749,['Endoplasmic reticulum'],['Nucleus']
DIP-3860N|refseq:NP_012261|uniprotkb:P40557,DIP-6365N|refseq:NP_015165|uniprotkb:P26637,['Endoplasmic reticulum'],['Cytoplasm']
DIP-1324N|refseq:NP_011260|uniprotkb:P32805,DIP-3860N|refseq:NP_012261|uniprotkb:P40557,['Nucleus'],['Endoplasmic reticulum']
DIP-1935N|refseq:NP_013115|uniprotkb:P43132,DIP-3860N|refseq:NP_012261|uniprotkb:P40557,['Nucleus'],['Endoplasmic reticulum']
DIP-969N|refseq:NP_014281|uniprotkb:P53550,DIP-3860N|refseq:NP_012261|uniprotkb:P40557,['Cytoplasm'],['Endoplasmic reticulum']
DIP-2450N|refseq:NP_009474|uniprotkb:P38181,DIP-3860N|refseq:NP_012261|uniprotkb:P40557,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-3860N|refseq:NP_012261|uniprotkb:P40557,DIP-5102N|refseq:NP_011830|uniprotkb:P17076,['Endoplasmic reticulum'],['Cytoplasm']
DIP-2369N|refseq:NP_014851|uniprotkb:P29461,DIP-3860N|refseq:NP_012261|uniprotkb:P40557,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-3860N|refseq:NP_012261|uniprotkb:P40557,DIP-7137N|refseq:NP_014514|uniprotkb:P04456,['Endoplasmic reticulum'],['Cytoplasm']
DIP-809N|refseq:NP_010055|uniprotkb:P35197,DIP-3860N|refseq:NP_012261|uniprotkb:P40557,"['Cytoplasm', 'Mitochondrion', 'Golgi apparatus']",['Endoplasmic reticulum']
DIP-3860N|refseq:NP_012261|uniprotkb:P40557,DIP-5870N|refseq:NP_009635|uniprotkb:P38249,['Endoplasmic reticulum'],['Cytoplasm']
DIP-592N|refseq:NP_011400|uniprotkb:P12904,DIP-3860N|refseq:NP_012261|uniprotkb:P40557,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,DIP-6708N|refseq:NP_009348|uniprotkb:P39719,['Cytoplasm'],['Endoplasmic reticulum']
DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,DIP-2391N|refseq:NP_010227|uniprotkb:P39678,['Cytoplasm'],['Nucleus']
DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,DIP-5337N|refseq:NP_014041|uniprotkb:Q04867,['Cytoplasm'],['Nucleus']
DIP-1013N|refseq:NP_015008|uniprotkb:P52960,DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,['Nucleus'],['Cytoplasm']
DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,DIP-6724N|refseq:NP_009640|uniprotkb:P09440,['Cytoplasm'],['Mitochondrion']
DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,DIP-5599N|refseq:NP_010269|uniprotkb:Q99190,['Cytoplasm'],['Endoplasmic reticulum']
DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,DIP-6778N|refseq:NP_014148|uniprotkb:P53617,['Cytoplasm'],['Nucleus']
DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,DIP-6624N|refseq:NP_013487|uniprotkb:Q12749,['Cytoplasm'],['Nucleus']
DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,DIP-4231N|refseq:NP_010077|uniprotkb:Q12443,['Cytoplasm'],['Endoplasmic reticulum']
DIP-1324N|refseq:NP_011260|uniprotkb:P32805,DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,['Nucleus'],['Cytoplasm']
DIP-1935N|refseq:NP_013115|uniprotkb:P43132,DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,['Nucleus'],['Cytoplasm']
DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,DIP-8030N|refseq:NP_011477|uniprotkb:P31755,['Cytoplasm'],"['Endoplasmic reticulum', 'Golgi apparatus']"
DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,DIP-4396N|refseq:NP_014017|uniprotkb:Q03532,['Cytoplasm'],['Nucleus']
DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,DIP-2763N|refseq:NP_011328|uniprotkb:P04037,['Cytoplasm'],['Mitochondrion']
DIP-1362N|refseq:NP_009532|uniprotkb:P13434,DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,['Nucleus'],['Cytoplasm']
DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,DIP-2473N|refseq:NP_013292|uniprotkb:P80667,['Cytoplasm'],['Peroxisome']
DIP-1018N|refseq:NP_010004|uniprotkb:P25648,DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,['Nucleus'],['Cytoplasm']
DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,DIP-6477N|refseq:NP_011828|uniprotkb:P38735,['Cytoplasm'],['Vacuole']
DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,DIP-2944N|refseq:NP_014395|uniprotkb:P38921,['Cytoplasm'],['Mitochondrion']
DIP-1970N|refseq:NP_015440|uniprotkb:Q06108,DIP-5016N|refseq:NP_012267|uniprotkb:P40562,['Cytoplasm'],['Nucleus']
DIP-2391N|refseq:NP_010227|uniprotkb:P39678,DIP-6708N|refseq:NP_009348|uniprotkb:P39719,['Nucleus'],['Endoplasmic reticulum']
DIP-2363N|refseq:NP_010858|uniprotkb:P39984,DIP-6708N|refseq:NP_009348|uniprotkb:P39719,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-5337N|refseq:NP_014041|uniprotkb:Q04867,DIP-6708N|refseq:NP_009348|uniprotkb:P39719,['Nucleus'],['Endoplasmic reticulum']
DIP-1013N|refseq:NP_015008|uniprotkb:P52960,DIP-6708N|refseq:NP_009348|uniprotkb:P39719,['Nucleus'],['Endoplasmic reticulum']
DIP-6708N|refseq:NP_009348|uniprotkb:P39719,DIP-6724N|refseq:NP_009640|uniprotkb:P09440,['Endoplasmic reticulum'],['Mitochondrion']
DIP-5079N|refseq:NP_013349|uniprotkb:P38623,DIP-6708N|refseq:NP_009348|uniprotkb:P39719,['Cytoplasm'],['Endoplasmic reticulum']
DIP-6708N|refseq:NP_009348|uniprotkb:P39719,DIP-6778N|refseq:NP_014148|uniprotkb:P53617,['Endoplasmic reticulum'],['Nucleus']
DIP-6624N|refseq:NP_013487|uniprotkb:Q12749,DIP-6708N|refseq:NP_009348|uniprotkb:P39719,['Nucleus'],['Endoplasmic reticulum']
DIP-6365N|refseq:NP_015165|uniprotkb:P26637,DIP-6708N|refseq:NP_009348|uniprotkb:P39719,['Cytoplasm'],['Endoplasmic reticulum']
DIP-1324N|refseq:NP_011260|uniprotkb:P32805,DIP-6708N|refseq:NP_009348|uniprotkb:P39719,['Nucleus'],['Endoplasmic reticulum']
DIP-1935N|refseq:NP_013115|uniprotkb:P43132,DIP-6708N|refseq:NP_009348|uniprotkb:P39719,['Nucleus'],['Endoplasmic reticulum']
DIP-969N|refseq:NP_014281|uniprotkb:P53550,DIP-6708N|refseq:NP_009348|uniprotkb:P39719,['Cytoplasm'],['Endoplasmic reticulum']
DIP-2450N|refseq:NP_009474|uniprotkb:P38181,DIP-6708N|refseq:NP_009348|uniprotkb:P39719,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
