Entry	Status	Organism	Subcellular location [CC]
P30015	reviewed	Escherichia coli (strain K12)	
P0AD61	reviewed	Escherichia coli (strain K12)	
Q6BF25	reviewed	Escherichia coli (strain K12)	
P60785	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305|PubMed:2999765}; Peripheral membrane protein {ECO:0000305|PubMed:2999765}; Cytoplasmic side {ECO:0000305|PubMed:2999765}.
P30125	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01033}.
P0A717	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00583}.
P0AB58	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00994, ECO:0000269|PubMed:24187084, ECO:0000269|PubMed:24722986}; Single-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00994, ECO:0000269|PubMed:24187084}; Cytoplasmic side {ECO:0000255|HAMAP-Rule:MF_00994, ECO:0000269|PubMed:24187084}.
P23331	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00124}.
P52643	reviewed	Escherichia coli (strain K12)	
P0AEX5	reviewed	Escherichia coli (strain K12)	
Q47154	reviewed	Escherichia coli (strain K12)	
P60546	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm.
P21599	reviewed	Escherichia coli (strain K12)	
P03023	reviewed	Escherichia coli (strain K12)	
P76346	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16855233}.
P46022	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00766, ECO:0000269|PubMed:8772200}; Single-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00766}. Note=Localizes to the cell division site. {ECO:0000269|PubMed:18165305}.
Q47005	reviewed	Escherichia coli (strain K12)	
P45425	reviewed	Escherichia coli (strain K12)	
P0AF26	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:9305880}.
P10903	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:15919996}; Multi-pass membrane protein {ECO:0000269|PubMed:15919996}.
P27896	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:15919996}; Multi-pass membrane protein {ECO:0000269|PubMed:15919996}.
P37758	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:15919996, ECO:0000269|PubMed:18691156}; Multi-pass membrane protein {ECO:0000269|PubMed:15919996, ECO:0000269|PubMed:18691156}.
P19317	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
P0A7B3	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00361}.
P0A759	reviewed	Escherichia coli (strain K12)	
P0AAL0	reviewed	Escherichia coli (strain K12)	
P06722	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm.
P30011	reviewed	Escherichia coli (strain K12)	
P0AF20	reviewed	Escherichia coli (strain K12)	
P75959	reviewed	Escherichia coli (strain K12)	
P0ABH4	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P77245	reviewed	Escherichia coli (strain K12)	
P17802	reviewed	Escherichia coli (strain K12)	
P18843	reviewed	Escherichia coli (strain K12)	
P22523	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm, nucleoid {ECO:0000269|PubMed:11886550, ECO:0000269|PubMed:22380631}. Note=Restricted to the nucleoid region, far from the cell poles.
P0AF32	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P23367	reviewed	Escherichia coli (strain K12)	
P42615	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00904, ECO:0000269|PubMed:19432797, ECO:0000269|PubMed:20889743}; Single-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00904, ECO:0000269|PubMed:19432797, ECO:0000269|PubMed:20889743}.
P08373	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
P23909	reviewed	Escherichia coli (strain K12)	
P60293	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm, nucleoid. Note=Restricted to the nucleoid region.
P22524	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm, nucleoid. Note=Restricted to the nucleoid region.
P31600	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell outer membrane.
P0AFA7	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:15919996}; Multi-pass membrane protein {ECO:0000269|PubMed:15919996}.
P77567	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q00267}.
P33590	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Periplasm {ECO:0000305}.
P0A9I8	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm.
P0AFA5	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:15919996}; Multi-pass membrane protein {ECO:0000269|PubMed:15919996}.
P76242	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:15919996}; Multi-pass membrane protein {ECO:0000255}.
P08201	reviewed	Escherichia coli (strain K12)	
P17117	reviewed	Escherichia coli (strain K12)	
P0A9G2	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm.
P33594	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01712}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01712}.
P0ADL1	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P76007	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01075}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01075}.
P0AC26	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:15919996}; Multi-pass membrane protein {ECO:0000269|PubMed:15919996}.
P77258	reviewed	Escherichia coli (strain K12)	
P0AFA9	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P76241	reviewed	Escherichia coli (strain K12)	
P37596	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm.
P13738	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P0A6Z6	reviewed	Escherichia coli (strain K12)	
Q47270	reviewed	Escherichia coli (strain K12)	
P75960	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01121}.
P37013	reviewed	Escherichia coli (strain K12)	
P33920	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm, nucleoid.
P23898	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}.
P67430	reviewed	Escherichia coli (strain K12)	
P68739	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm.
P38489	reviewed	Escherichia coli (strain K12)	
P33593	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01711}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01711}.
P40710	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000269|PubMed:15252048, ECO:0000305|PubMed:7635808}; Lipid-anchor {ECO:0000305|PubMed:15252048, ECO:0000305|PubMed:7635808}.
P31061	reviewed	Escherichia coli (strain K12)	
P04846	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Lipid-anchor.
Q46877	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm.
P0ABK9	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Periplasm {ECO:0000269|PubMed:11863430, ECO:0000269|PubMed:7934939, ECO:0000269|PubMed:9593308}.
P33602	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16079137}. Cell inner membrane {ECO:0000269|PubMed:16079137}; Peripheral membrane protein {ECO:0000269|PubMed:16079137}.
P0AFC0	reviewed	Escherichia coli (strain K12)	
P52006	reviewed	Escherichia coli (strain K12)	
P0AFC7	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Peripheral membrane protein; Cytoplasmic side.
P0AFG0	reviewed	Escherichia coli (strain K12)	
P0AFB1	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell membrane; Lipid-anchor.
P0AC65	reviewed	Escherichia coli (strain K12)	
P32710	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:15919996}; Multi-pass membrane protein {ECO:0000305|PubMed:15919996}.
P63020	reviewed	Escherichia coli (strain K12)	
P0AEI6	reviewed	Escherichia coli (strain K12)	
P0ADA3	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305}; Lipid-anchor {ECO:0000255|PROSITE-ProRule:PRU00303}. Note=Localizes at the septal ring. {ECO:0000269|PubMed:19525345}.
P21420	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell outer membrane; Multi-pass membrane protein. Note=When expressed in mutant CS384.
P31062	reviewed	Escherichia coli (strain K12)	
P32709	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:15919996}; Multi-pass membrane protein {ECO:0000269|PubMed:15919996}.
P31979	reviewed	Escherichia coli (strain K12)	
P31806	reviewed	Escherichia coli (strain K12)	
P0A8G6	reviewed	Escherichia coli (strain K12)	
P32712	reviewed	Escherichia coli (strain K12)	
P28903	reviewed	Escherichia coli (strain K12)	
P0A772	reviewed	Escherichia coli (strain K12)	
P0A8D0	reviewed	Escherichia coli (strain K12)	
P0AAK7	reviewed	Escherichia coli (strain K12)	
P0AF63	reviewed	Escherichia coli (strain K12)	
P0ABL1	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Periplasm {ECO:0000305}.
P32711	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Periplasm {ECO:0000305}.
P0AFB8	reviewed	Escherichia coli (strain K12)	
P43337	reviewed	Escherichia coli (strain K12)	
P0AFD1	reviewed	Escherichia coli (strain K12)	
P0A9N8	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm.
P0AFD4	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P0A910	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000269|PubMed:16079137, ECO:0000269|PubMed:21778229, ECO:0000269|PubMed:7813480}; Multi-pass membrane protein {ECO:0000269|PubMed:16079137, ECO:0000269|PubMed:21778229, ECO:0000269|PubMed:7813480}.
P02931	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000269|PubMed:16079137}; Multi-pass membrane protein {ECO:0000269|PubMed:16079137}.
P0AFH2	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P76027	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Peripheral membrane protein.
P37128	reviewed	Escherichia coli (strain K12)	
P0AFE0	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P0AFF0	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P77747	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell outer membrane; Multi-pass membrane protein.
P0AA16	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm.
P0A915	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell outer membrane.
P40120	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Periplasm.
P33136	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Periplasm.
Q46890	reviewed	Escherichia coli (strain K12)	
P0AFF6	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00945, ECO:0000269|PubMed:17272300}. Note=Colocalizes with nucleoids.
P0AFG3	reviewed	Escherichia coli (strain K12)	
P0AFG8	reviewed	Escherichia coli (strain K12)	
P76773	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000269|PubMed:11080145}.
P75785	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:15919996}; Multi-pass membrane protein {ECO:0000269|PubMed:15919996}.
P77737	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Peripheral membrane protein.
P0A780	reviewed	Escherichia coli (strain K12)	
P06959	reviewed	Escherichia coli (strain K12)	
P32664	reviewed	Escherichia coli (strain K12)	
P77788	reviewed	Escherichia coli (strain K12)	
P0AFB5	reviewed	Escherichia coli (strain K12)	
P0AFF4	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_02049, ECO:0000269|PubMed:15513740, ECO:0000269|PubMed:15919996, ECO:0000269|PubMed:3311747}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_02049}.
P33021	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:15919996}; Multi-pass membrane protein {ECO:0000255}.
P0AFG6	reviewed	Escherichia coli (strain K12)	
P37057	reviewed	Escherichia coli (strain K12)	
P0AFF2	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:15919996}; Multi-pass membrane protein {ECO:0000255}.
P0AFD6	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
P0AFE4	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P62517	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P0ADB1	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}.
P06960	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
Q46889	reviewed	Escherichia coli (strain K12)	
P45799	reviewed	Escherichia coli (strain K12)	
P0AFC3	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01394, ECO:0000269|PubMed:15919996}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01394, ECO:0000269|PubMed:15919996}.
P33599	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16079137}. Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01359, ECO:0000269|PubMed:16079137}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01359, ECO:0000269|PubMed:16079137}.
P33607	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P0AFE8	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P76078	reviewed	Escherichia coli (strain K12)	
P76081	reviewed	Escherichia coli (strain K12)	
P76084	reviewed	Escherichia coli (strain K12)	
P77181	reviewed	Escherichia coli (strain K12)	
P0AFI2	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell membrane; Peripheral membrane protein.
P0AFI5	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Periplasm.
P05459	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01825}.
P25906	reviewed	Escherichia coli (strain K12)	
P0A9L8	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01925, ECO:0000269|PubMed:6296787}.
P0ABF1	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15737627}. Cell inner membrane {ECO:0000269|PubMed:15737627}.
P0ADA7	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}.
P05041	reviewed	Escherichia coli (strain K12)	
P20083	reviewed	Escherichia coli (strain K12)	
P22259	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm.
P42588	reviewed	Escherichia coli (strain K12)	
P02918	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:7006606}; Single-pass type II membrane protein {ECO:0000255}.
P76577	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:10542235}; Single-pass type II membrane protein {ECO:0000250}.
P0AFI7	reviewed	Escherichia coli (strain K12)	
P0A912	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell outer membrane; Lipid-anchor.
P0A790	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:6767707}.
P16256	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P0ACL9	reviewed	Escherichia coli (strain K12)	
P76077	reviewed	Escherichia coli (strain K12)	
P0C7L2	reviewed	Escherichia coli (strain K12)	
P77455	reviewed	Escherichia coli (strain K12)	
P37613	reviewed	Escherichia coli (strain K12)	
P77454	reviewed	Escherichia coli (strain K12)	
P28721	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
P21345	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_02063, ECO:0000269|PubMed:15919996, ECO:0000269|PubMed:1971622, ECO:0000269|PubMed:2537813}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_02063}.
P77334	reviewed	Escherichia coli (strain K12)	
P0A6W5	reviewed	Escherichia coli (strain K12)	
P30128	reviewed	Escherichia coli (strain K12)	
P45761	reviewed	Escherichia coli (strain K12)	
P0AES0	reviewed	Escherichia coli (strain K12)	
P04079	reviewed	Escherichia coli (strain K12)	
P32662	reviewed	Escherichia coli (strain K12)	
P75798	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P41443	reviewed	Escherichia coli (strain K12)	
P45760	reviewed	Escherichia coli (strain K12)	
P0ACA7	reviewed	Escherichia coli (strain K12)	
P77682	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P60560	reviewed	Escherichia coli (strain K12)	
P27249	reviewed	Escherichia coli (strain K12)	
P0AC59	reviewed	Escherichia coli (strain K12)	
P63224	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm.
P63228	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
P32056	reviewed	Escherichia coli (strain K12)	
P46846	reviewed	Escherichia coli (strain K12)	
P77293	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P0AES4	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01897}.
P09832	reviewed	Escherichia coli (strain K12)	
P0AER3	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:15919996}; Multi-pass membrane protein {ECO:0000255}.
P0AAG3	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305|PubMed:9593292}; Peripheral membrane protein {ECO:0000305|PubMed:9593292}.
P27305	reviewed	Escherichia coli (strain K12)	
P31450	reviewed	Escherichia coli (strain K12)	
P0A7A2	reviewed	Escherichia coli (strain K12)	
P0A6W9	reviewed	Escherichia coli (strain K12)	
P03825	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000255}.
P45759	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
P41441	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P75797	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Periplasm {ECO:0000305}.
P45757	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
P36678	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
P45756	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
P0AES6	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01898}.
P41442	reviewed	Escherichia coli (strain K12)	
P45762	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
P0A9D2	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm.
P76641	reviewed	Escherichia coli (strain K12)	
P37651	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Secreted.
P15081	reviewed	Escherichia coli (strain K12)	
P17115	reviewed	Escherichia coli (strain K12)	
P45758	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000305}.
P0CI31	reviewed	Escherichia coli (strain K12)	
Q47140	reviewed	Escherichia coli (strain K12)	
P31658	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm.
P09126	reviewed	Escherichia coli (strain K12)	
P36553	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm.
P0AES2	reviewed	Escherichia coli (strain K12)	
Q46916	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
Q46915	reviewed	Escherichia coli (strain K12)	
Q47142	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
P15038	reviewed	Escherichia coli (strain K12)	
P0ACB2	reviewed	Escherichia coli (strain K12)	
P06715	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm.
P75796	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
P06983	reviewed	Escherichia coli (strain K12)	
P23871	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm.
P0ABW0	reviewed	Escherichia coli (strain K12)	
P0ABR5	reviewed	Escherichia coli (strain K12)	
Q47141	reviewed	Escherichia coli (strain K12)	
P75825	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00069}.
P45579	reviewed	Escherichia coli (strain K12)	
P30178	reviewed	Escherichia coli (strain K12)	
P0A6X1	reviewed	Escherichia coli (strain K12)	
P0A6X3	reviewed	Escherichia coli (strain K12)	
P23873	reviewed	Escherichia coli (strain K12)	
P68066	reviewed	Escherichia coli (strain K12)	
P75824	reviewed	Escherichia coli (strain K12)	
P69931	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:12618445}. Note=More protein is found in the inner than outer membrane fractions.
P0AET5	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P09127	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:16079137}; Single-pass membrane protein {ECO:0000269|PubMed:16079137}.
P23893	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
P04425	reviewed	Escherichia coli (strain K12)	
P75799	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000255|PROSITE-ProRule:PRU00441}.
P45763	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
P0A8R9	reviewed	Escherichia coli (strain K12)	
P77650	reviewed	Escherichia coli (strain K12)	
P0ACB4	reviewed	Escherichia coli (strain K12)	
P32131	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12114526}.
P0ACB7	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane; Multi-pass membrane protein.
P76106	reviewed	Escherichia coli (strain K12)	
P67701	reviewed	Escherichia coli (strain K12)	
P64578	reviewed	Escherichia coli (strain K12)	
P67697	reviewed	Escherichia coli (strain K12)	
P10371	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cytoplasm.
P0AEU0	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Periplasm.
P45753	reviewed	Escherichia coli (strain K12)	
P0AEU3	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000269|PubMed:15919996}; Multi-pass membrane protein {ECO:0000255|PROSITE-ProRule:PRU00441, ECO:0000269|PubMed:15919996}.
P67910	reviewed	Escherichia coli (strain K12)	
P76658	reviewed	Escherichia coli (strain K12)	
P45751	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
P77494	reviewed	Escherichia coli (strain K12)	SUBCELLULAR LOCATION: Membrane {ECO:0000305|PubMed:26051177}; Single-pass membrane protein {ECO:0000255}.
